gender|age_group|education|teaor_name|county|count|teaor_code
Férfi|70 éves és idősebb|Általános iskola 8. évfolyam|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|5|N
Férfi|70 éves és idősebb|Általános iskola 8. évfolyam|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|9|O
Férfi|70 éves és idősebb|Általános iskola 8. évfolyam|Oktatás|Somogy vármegye|4|P
Férfi|70 éves és idősebb|Általános iskola 8. évfolyam|Humán-egészségügyi, szociális ellátás|Somogy vármegye|4|Q
Férfi|70 éves és idősebb|Általános iskola 8. évfolyam|Művészet, szórakoztatás, szabad idő|Somogy vármegye|6|R
Férfi|70 éves és idősebb|Általános iskola 8. évfolyam|Egyéb szolgáltatás|Somogy vármegye|2|S
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Mezőgazdaság, erdőgazdálkodás, halászat|Somogy vármegye|47|A
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Feldolgozóipar|Somogy vármegye|28|C
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Somogy vármegye|2|E
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Építőipar|Somogy vármegye|37|F
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Kereskedelem, gépjárműjavítás|Somogy vármegye|36|G
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Szállítás, raktározás|Somogy vármegye|20|H
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|12|I
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Információ, kommunikáció|Somogy vármegye|1|J
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Pénzügyi, biztosítási tevékenység|Somogy vármegye|2|K
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Ingatlanügyletek|Somogy vármegye|3|L
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Szakmai, tudományos, műszaki tevékenység|Somogy vármegye|6|M
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|19|N
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|11|O
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Oktatás|Somogy vármegye|3|P
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Humán-egészségügyi, szociális ellátás|Somogy vármegye|2|Q
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Egyéb szolgáltatás|Somogy vármegye|8|S
Férfi|70 éves és idősebb|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Háztartás munkaadói tevékenysége; termék előállítása, szolgáltatás végzése saját fogyasztásra|Somogy vármegye|1|T
Férfi|70 éves és idősebb|Érettségi|Mezőgazdaság, erdőgazdálkodás, halászat|Somogy vármegye|33|A
Férfi|70 éves és idősebb|Érettségi|Bányászat, kőfejtés|Somogy vármegye|1|B
Férfi|70 éves és idősebb|Érettségi|Feldolgozóipar|Somogy vármegye|57|C
Férfi|70 éves és idősebb|Érettségi|Villamosenergia-, gáz-, gőzellátás, légkondicionálás|Somogy vármegye|3|D
Férfi|70 éves és idősebb|Érettségi|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Somogy vármegye|3|E
Férfi|70 éves és idősebb|Érettségi|Építőipar|Somogy vármegye|42|F
Férfi|70 éves és idősebb|Érettségi|Kereskedelem, gépjárműjavítás|Somogy vármegye|49|G
Férfi|70 éves és idősebb|Érettségi|Szállítás, raktározás|Somogy vármegye|17|H
Férfi|70 éves és idősebb|Érettségi|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|23|I
Férfi|70 éves és idősebb|Érettségi|Információ, kommunikáció|Somogy vármegye|5|J
Férfi|70 éves és idősebb|Érettségi|Pénzügyi, biztosítási tevékenység|Somogy vármegye|11|K
Férfi|70 éves és idősebb|Érettségi|Ingatlanügyletek|Somogy vármegye|8|L
Férfi|70 éves és idősebb|Érettségi|Szakmai, tudományos, műszaki tevékenység|Somogy vármegye|27|M
Férfi|70 éves és idősebb|Érettségi|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|20|N
Férfi|70 éves és idősebb|Érettségi|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|14|O
Férfi|70 éves és idősebb|Érettségi|Oktatás|Somogy vármegye|15|P
Férfi|70 éves és idősebb|Érettségi|Humán-egészségügyi, szociális ellátás|Somogy vármegye|4|Q
Férfi|70 éves és idősebb|Érettségi|Művészet, szórakoztatás, szabad idő|Somogy vármegye|6|R
Férfi|70 éves és idősebb|Érettségi|Egyéb szolgáltatás|Somogy vármegye|7|S
Férfi|70 éves és idősebb|Érettségi|Háztartás munkaadói tevékenysége; termék előállítása, szolgáltatás végzése saját fogyasztásra|Somogy vármegye|1|T
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Mezőgazdaság, erdőgazdálkodás, halászat|Somogy vármegye|55|A
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Bányászat, kőfejtés|Somogy vármegye|3|B
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Feldolgozóipar|Somogy vármegye|46|C
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Villamosenergia-, gáz-, gőzellátás, légkondicionálás|Somogy vármegye|2|D
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Somogy vármegye|3|E
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Építőipar|Somogy vármegye|35|F
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Kereskedelem, gépjárműjavítás|Somogy vármegye|48|G
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Szállítás, raktározás|Somogy vármegye|8|H
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|7|I
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Információ, kommunikáció|Somogy vármegye|9|J
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Pénzügyi, biztosítási tevékenység|Somogy vármegye|8|K
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Ingatlanügyletek|Somogy vármegye|14|L
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Szakmai, tudományos, műszaki tevékenység|Somogy vármegye|105|M
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|21|N
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|37|O
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Oktatás|Somogy vármegye|44|P
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Humán-egészségügyi, szociális ellátás|Somogy vármegye|93|Q
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Művészet, szórakoztatás, szabad idő|Somogy vármegye|15|R
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Egyéb szolgáltatás|Somogy vármegye|11|S
Férfi|70 éves és idősebb|Egyetem, főiskola stb. oklevéllel|Háztartás munkaadói tevékenysége; termék előállítása, szolgáltatás végzése saját fogyasztásra|Somogy vármegye|1|T
Nő|15–19 éves|Általános iskola 8. évfolyamnál alacsonyabb|Kereskedelem, gépjárműjavítás|Somogy vármegye|1|G
Nő|15–19 éves|Általános iskola 8. évfolyamnál alacsonyabb|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|1|I
Nő|15–19 éves|Általános iskola 8. évfolyamnál alacsonyabb|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|1|N
Nő|15–19 éves|Általános iskola 8. évfolyamnál alacsonyabb|Humán-egészségügyi, szociális ellátás|Somogy vármegye|2|Q
Nő|15–19 éves|Általános iskola 8. évfolyam|Mezőgazdaság, erdőgazdálkodás, halászat|Somogy vármegye|19|A
Nő|15–19 éves|Általános iskola 8. évfolyam|Feldolgozóipar|Somogy vármegye|38|C
Nő|15–19 éves|Általános iskola 8. évfolyam|Építőipar|Somogy vármegye|4|F
Nő|15–19 éves|Általános iskola 8. évfolyam|Kereskedelem, gépjárműjavítás|Somogy vármegye|48|G
Nő|15–19 éves|Általános iskola 8. évfolyam|Szállítás, raktározás|Somogy vármegye|2|H
Nő|15–19 éves|Általános iskola 8. évfolyam|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|77|I
Nő|15–19 éves|Általános iskola 8. évfolyam|Ingatlanügyletek|Somogy vármegye|3|L
Nő|15–19 éves|Általános iskola 8. évfolyam|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|15|N
Nő|15–19 éves|Általános iskola 8. évfolyam|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|14|O
Nő|15–19 éves|Általános iskola 8. évfolyam|Oktatás|Somogy vármegye|8|P
Nő|15–19 éves|Általános iskola 8. évfolyam|Humán-egészségügyi, szociális ellátás|Somogy vármegye|25|Q
Nő|15–19 éves|Általános iskola 8. évfolyam|Művészet, szórakoztatás, szabad idő|Somogy vármegye|7|R
Nő|15–19 éves|Általános iskola 8. évfolyam|Egyéb szolgáltatás|Somogy vármegye|2|S
Nő|15–19 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Mezőgazdaság, erdőgazdálkodás, halászat|Somogy vármegye|4|A
Nő|15–19 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Feldolgozóipar|Somogy vármegye|15|C
Nő|15–19 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Villamosenergia-, gáz-, gőzellátás, légkondicionálás|Somogy vármegye|2|D
Nő|15–19 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Építőipar|Somogy vármegye|1|F
Nő|15–19 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Kereskedelem, gépjárműjavítás|Somogy vármegye|19|G
Nő|15–19 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Szállítás, raktározás|Somogy vármegye|1|H
Nő|15–19 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|35|I
Nő|15–19 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|3|N
Nő|15–19 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|5|O
Nő|15–19 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Oktatás|Somogy vármegye|3|P
Nő|15–19 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Humán-egészségügyi, szociális ellátás|Somogy vármegye|10|Q
Nő|15–19 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Egyéb szolgáltatás|Somogy vármegye|3|S
Nő|15–19 éves|Érettségi|Mezőgazdaság, erdőgazdálkodás, halászat|Somogy vármegye|6|A
Nő|15–19 éves|Érettségi|Feldolgozóipar|Somogy vármegye|20|C
Nő|15–19 éves|Érettségi|Építőipar|Somogy vármegye|3|F
Nő|15–19 éves|Érettségi|Kereskedelem, gépjárműjavítás|Somogy vármegye|59|G
Nő|15–19 éves|Érettségi|Szállítás, raktározás|Somogy vármegye|5|H
Nő|15–19 éves|Érettségi|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|52|I
Nő|15–19 éves|Érettségi|Információ, kommunikáció|Somogy vármegye|4|J
Nő|15–19 éves|Érettségi|Pénzügyi, biztosítási tevékenység|Somogy vármegye|4|K
Nő|15–19 éves|Érettségi|Ingatlanügyletek|Somogy vármegye|1|L
Nő|15–19 éves|Érettségi|Szakmai, tudományos, műszaki tevékenység|Somogy vármegye|4|M
Nő|15–19 éves|Érettségi|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|12|N
Nő|15–19 éves|Érettségi|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|25|O
Nő|15–19 éves|Érettségi|Oktatás|Somogy vármegye|7|P
Nő|15–19 éves|Érettségi|Humán-egészségügyi, szociális ellátás|Somogy vármegye|6|Q
Nő|15–19 éves|Érettségi|Művészet, szórakoztatás, szabad idő|Somogy vármegye|11|R
Nő|15–19 éves|Érettségi|Egyéb szolgáltatás|Somogy vármegye|4|S
Nő|15–19 éves|Érettségi|Háztartás munkaadói tevékenysége; termék előállítása, szolgáltatás végzése saját fogyasztásra|Somogy vármegye|1|T
Nő|20–24 éves|Általános iskola 8. évfolyamnál alacsonyabb|Mezőgazdaság, erdőgazdálkodás, halászat|Somogy vármegye|2|A
Nő|20–24 éves|Általános iskola 8. évfolyamnál alacsonyabb|Feldolgozóipar|Somogy vármegye|3|C
Nő|20–24 éves|Általános iskola 8. évfolyamnál alacsonyabb|Építőipar|Somogy vármegye|1|F
Nő|20–24 éves|Általános iskola 8. évfolyamnál alacsonyabb|Kereskedelem, gépjárműjavítás|Somogy vármegye|1|G
Nő|20–24 éves|Általános iskola 8. évfolyamnál alacsonyabb|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|1|I
Nő|20–24 éves|Általános iskola 8. évfolyamnál alacsonyabb|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|5|O
Nő|20–24 éves|Általános iskola 8. évfolyam|Mezőgazdaság, erdőgazdálkodás, halászat|Somogy vármegye|20|A
Nő|20–24 éves|Általános iskola 8. évfolyam|Feldolgozóipar|Somogy vármegye|127|C
Nő|20–24 éves|Általános iskola 8. évfolyam|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Somogy vármegye|2|E
Nő|20–24 éves|Általános iskola 8. évfolyam|Építőipar|Somogy vármegye|7|F
Nő|20–24 éves|Általános iskola 8. évfolyam|Kereskedelem, gépjárműjavítás|Somogy vármegye|60|G
Nő|20–24 éves|Általános iskola 8. évfolyam|Szállítás, raktározás|Somogy vármegye|7|H
Nő|20–24 éves|Általános iskola 8. évfolyam|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|69|I
Nő|20–24 éves|Általános iskola 8. évfolyam|Pénzügyi, biztosítási tevékenység|Somogy vármegye|2|K
Nő|20–24 éves|Általános iskola 8. évfolyam|Ingatlanügyletek|Somogy vármegye|2|L
Nő|20–24 éves|Általános iskola 8. évfolyam|Szakmai, tudományos, műszaki tevékenység|Somogy vármegye|3|M
Nő|20–24 éves|Általános iskola 8. évfolyam|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|31|N
Nő|20–24 éves|Általános iskola 8. évfolyam|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|48|O
Nő|20–24 éves|Általános iskola 8. évfolyam|Oktatás|Somogy vármegye|4|P
Nő|20–24 éves|Általános iskola 8. évfolyam|Humán-egészségügyi, szociális ellátás|Somogy vármegye|37|Q
Nő|20–24 éves|Általános iskola 8. évfolyam|Művészet, szórakoztatás, szabad idő|Somogy vármegye|2|R
Nő|20–24 éves|Általános iskola 8. évfolyam|Egyéb szolgáltatás|Somogy vármegye|9|S
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Mezőgazdaság, erdőgazdálkodás, halászat|Somogy vármegye|16|A
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Feldolgozóipar|Somogy vármegye|158|C
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Somogy vármegye|1|E
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Építőipar|Somogy vármegye|2|F
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Kereskedelem, gépjárműjavítás|Somogy vármegye|130|G
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Szállítás, raktározás|Somogy vármegye|9|H
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|112|I
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Információ, kommunikáció|Somogy vármegye|2|J
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Pénzügyi, biztosítási tevékenység|Somogy vármegye|3|K
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Ingatlanügyletek|Somogy vármegye|3|L
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Szakmai, tudományos, műszaki tevékenység|Somogy vármegye|2|M
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|27|N
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|28|O
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Oktatás|Somogy vármegye|2|P
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Humán-egészségügyi, szociális ellátás|Somogy vármegye|40|Q
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Művészet, szórakoztatás, szabad idő|Somogy vármegye|2|R
Nő|20–24 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Egyéb szolgáltatás|Somogy vármegye|9|S
Nő|20–24 éves|Érettségi|Mezőgazdaság, erdőgazdálkodás, halászat|Somogy vármegye|52|A
Nő|20–24 éves|Érettségi|Feldolgozóipar|Somogy vármegye|254|C
Nő|20–24 éves|Érettségi|Villamosenergia-, gáz-, gőzellátás, légkondicionálás|Somogy vármegye|3|D
Nő|20–24 éves|Érettségi|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Somogy vármegye|12|E
Nő|20–24 éves|Érettségi|Építőipar|Somogy vármegye|32|F
Nő|20–24 éves|Érettségi|Kereskedelem, gépjárműjavítás|Somogy vármegye|497|G
Nő|20–24 éves|Érettségi|Szállítás, raktározás|Somogy vármegye|68|H
Nő|20–24 éves|Érettségi|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|388|I
Nő|20–24 éves|Érettségi|Információ, kommunikáció|Somogy vármegye|34|J
Nő|20–24 éves|Érettségi|Pénzügyi, biztosítási tevékenység|Somogy vármegye|49|K
Nő|20–24 éves|Érettségi|Ingatlanügyletek|Somogy vármegye|16|L
Nő|20–24 éves|Érettségi|Szakmai, tudományos, műszaki tevékenység|Somogy vármegye|97|M
Nő|20–24 éves|Érettségi|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|104|N
Nő|20–24 éves|Érettségi|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|188|O
Nő|20–24 éves|Érettségi|Oktatás|Somogy vármegye|85|P
Nő|20–24 éves|Érettségi|Humán-egészségügyi, szociális ellátás|Somogy vármegye|195|Q
Nő|20–24 éves|Érettségi|Művészet, szórakoztatás, szabad idő|Somogy vármegye|51|R
Nő|20–24 éves|Érettségi|Egyéb szolgáltatás|Somogy vármegye|80|S
Nő|20–24 éves|Érettségi|Háztartás munkaadói tevékenysége; termék előállítása, szolgáltatás végzése saját fogyasztásra|Somogy vármegye|4|T
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Mezőgazdaság, erdőgazdálkodás, halászat|Somogy vármegye|9|A
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Feldolgozóipar|Somogy vármegye|38|C
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Villamosenergia-, gáz-, gőzellátás, légkondicionálás|Somogy vármegye|2|D
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Somogy vármegye|6|E
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Építőipar|Somogy vármegye|13|F
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Kereskedelem, gépjárműjavítás|Somogy vármegye|41|G
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Szállítás, raktározás|Somogy vármegye|5|H
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|40|I
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Információ, kommunikáció|Somogy vármegye|22|J
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Pénzügyi, biztosítási tevékenység|Somogy vármegye|19|K
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Ingatlanügyletek|Somogy vármegye|3|L
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Szakmai, tudományos, műszaki tevékenység|Somogy vármegye|54|M
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|26|N
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|46|O
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Oktatás|Somogy vármegye|101|P
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Humán-egészségügyi, szociális ellátás|Somogy vármegye|41|Q
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Művészet, szórakoztatás, szabad idő|Somogy vármegye|18|R
Nő|20–24 éves|Egyetem, főiskola stb. oklevéllel|Egyéb szolgáltatás|Somogy vármegye|11|S
Nő|25–29 éves|Általános iskola 8. évfolyamnál alacsonyabb|Mezőgazdaság, erdőgazdálkodás, halászat|Somogy vármegye|1|A
Nő|25–29 éves|Általános iskola 8. évfolyamnál alacsonyabb|Feldolgozóipar|Somogy vármegye|2|C
Nő|25–29 éves|Általános iskola 8. évfolyamnál alacsonyabb|Kereskedelem, gépjárműjavítás|Somogy vármegye|1|G
Nő|25–29 éves|Általános iskola 8. évfolyamnál alacsonyabb|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|2|I
Nő|25–29 éves|Általános iskola 8. évfolyamnál alacsonyabb|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|1|N
Nő|25–29 éves|Általános iskola 8. évfolyamnál alacsonyabb|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|7|O
Nő|25–29 éves|Általános iskola 8. évfolyamnál alacsonyabb|Oktatás|Somogy vármegye|1|P
Nő|25–29 éves|Általános iskola 8. évfolyamnál alacsonyabb|Humán-egészségügyi, szociális ellátás|Somogy vármegye|1|Q
Nő|25–29 éves|Általános iskola 8. évfolyam|Mezőgazdaság, erdőgazdálkodás, halászat|Somogy vármegye|29|A
Nő|25–29 éves|Általános iskola 8. évfolyam|Feldolgozóipar|Somogy vármegye|150|C
Nő|25–29 éves|Általános iskola 8. évfolyam|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Somogy vármegye|3|E
Nő|25–29 éves|Általános iskola 8. évfolyam|Építőipar|Somogy vármegye|7|F
Nő|25–29 éves|Általános iskola 8. évfolyam|Kereskedelem, gépjárműjavítás|Somogy vármegye|85|G
Nő|25–29 éves|Általános iskola 8. évfolyam|Szállítás, raktározás|Somogy vármegye|11|H
Nő|25–29 éves|Általános iskola 8. évfolyam|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|79|I
Nő|25–29 éves|Általános iskola 8. évfolyam|Pénzügyi, biztosítási tevékenység|Somogy vármegye|1|K
Nő|25–29 éves|Általános iskola 8. évfolyam|Ingatlanügyletek|Somogy vármegye|2|L
Nő|25–29 éves|Általános iskola 8. évfolyam|Szakmai, tudományos, műszaki tevékenység|Somogy vármegye|10|M
Nő|25–29 éves|Általános iskola 8. évfolyam|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|43|N
Nő|25–29 éves|Általános iskola 8. évfolyam|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|91|O
Nő|25–29 éves|Általános iskola 8. évfolyam|Oktatás|Somogy vármegye|10|P
Nő|25–29 éves|Általános iskola 8. évfolyam|Humán-egészségügyi, szociális ellátás|Somogy vármegye|49|Q
Nő|25–29 éves|Általános iskola 8. évfolyam|Művészet, szórakoztatás, szabad idő|Somogy vármegye|5|R
Nő|25–29 éves|Általános iskola 8. évfolyam|Egyéb szolgáltatás|Somogy vármegye|7|S
Nő|25–29 éves|Általános iskola 8. évfolyam|Háztartás munkaadói tevékenysége; termék előállítása, szolgáltatás végzése saját fogyasztásra|Somogy vármegye|2|T
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Mezőgazdaság, erdőgazdálkodás, halászat|Somogy vármegye|17|A
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Feldolgozóipar|Somogy vármegye|195|C
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Villamosenergia-, gáz-, gőzellátás, légkondicionálás|Somogy vármegye|1|D
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Vízellátás; szennyvíz gyűjtése, kezelése, hulladékgazdálkodás, szennyeződésmentesítés|Somogy vármegye|2|E
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Építőipar|Somogy vármegye|8|F
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Kereskedelem, gépjárműjavítás|Somogy vármegye|155|G
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Szállítás, raktározás|Somogy vármegye|13|H
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Szálláshely-szolgáltatás, vendéglátás|Somogy vármegye|126|I
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Információ, kommunikáció|Somogy vármegye|1|J
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Pénzügyi, biztosítási tevékenység|Somogy vármegye|3|K
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Ingatlanügyletek|Somogy vármegye|2|L
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Szakmai, tudományos, műszaki tevékenység|Somogy vármegye|9|M
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Adminisztratív és szolgáltatást támogató tevékenység|Somogy vármegye|36|N
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Közigazgatás, védelem; kötelező társadalombiztosítás|Somogy vármegye|68|O
Nő|25–29 éves|Középfokú iskola érettségi nélkül, szakmai oklevéllel|Oktatás|Somogy vármegye|15|P
